title,tmdbId,rating,runtime,release_year
Zero Days,380808,3.768976897689769,116,2016
Duck Butter,499319,3.0641025641025643,94,2018
Haunt,146243,2.6016949152542375,86,2014
The Greatest Movie Ever Sold,58492,3.153284671532847,87,2011
Extracted,97605,3.3692307692307693,85,2012
Office Uprising,381237,2.573170731707317,88,2018
The Pirates of Somalia,394537,3.4186046511627906,117,2017
Harry & Meghan: A Royal Romance,518527,3.0454545454545454,120,2018
Killerman,492449,2.263157894736842,112,2019
Dave Chappelle: Deep in the Heart of Texas,444706,3.668224299065421,66,2017
Robin Williams: Come Inside My Mind,493100,3.7865853658536586,116,2018
Life on the Line,398289,2.9615384615384617,97,2015
It's a Disaster,114779,3.4545454545454546,86,2013
Summer '03,501630,2.810344827586207,102,2018
Don't Kill It,405882,3.024390243902439,93,2016
Survive the Night,686245,2.4210526315789473,89,2020
Escape from Tomorrow,158752,2.428,90,2013
Infinity Chamber,428948,3.2717391304347827,103,2016
A Better Life,55720,3.5294117647058822,98,2011
The Disappearance of Eleanor Rigby: Her,275060,3.5952380952380953,100,2014
Magic Beyond Words: The J.K. Rowling Story,80530,3.4615384615384617,87,2011
The Curse of Sleeping Beauty,388440,2.3055555555555554,89,2016
10 Minutes Gone,552865,2.159090909090909,96,2019
The Exorcism of Molly Hartley,353345,1.864864864864865,96,2015
All Nighter,352501,2.94,86,2017
The Book of Love,352885,3.0652173913043477,107,2017
Dragonheart: Battle for the Heartfire,451644,2.5384615384615383,98,2017
12 Hour Shift,667141,2.3620689655172415,88,2020
I Am Michael,291869,2.9761904761904763,98,2015
St. Agatha,502406,1.8333333333333335,103,2018
Space Station 76,253312,2.60989010989011,94,2014
Wolves at the Door,363111,2.6666666666666665,73,2016
Debt Collectors,647785,3.1904761904761907,97,2020
Holiday Rush,639609,3.1875,94,2019
John Mulaney: Kid Gorgeous at Radio City,520594,4.031380753138075,65,2018
Buddy Games,472815,2.1379310344827585,90,2019
Lazer Team,279096,2.5875,102,2016
Eden,96599,3.346774193548387,98,2012
Travis Scott: Look Mom I Can Fly,625561,1.9545454545454546,85,2019
Too Big to Fail,65034,3.8878627968337733,97,2011
Tell Me How I Die,410876,2.242424242424242,107,2016
Looking: The Movie,371738,3.582089552238806,85,2016
Eloise,331392,2.1578947368421053,89,2017
1 Mile To You,342472,3.7058823529411766,104,2017
Endless,470610,2.857142857142857,95,2020
Contracted: Phase II,345468,2.9571428571428573,78,2015
Scooby-Doo! Stage Fright,203696,3.0256410256410255,75,2013
The After Party,538604,2.9615384615384617,89,2018
Family Weekend,172631,3.2586206896551726,105,2013
Breaking Wind,80384,1.7692307692307692,83,2012
Barbie in Princess Power,316322,2.140625,74,2015
Zola,539565,3.3565573770491803,86,2020
The Show,375098,2.611111111111111,104,2017
Mercy,180305,2.5892857142857144,78,2015
Psych: The Movie,457840,3.551546391752577,80,2017
The Thing About Harry,647325,2.448717948717949,85,2020
The Last Survivors,270771,2.769230769230769,95,2014
Unplanned,576071,2.7058823529411766,109,2019
The Adderall Diaries,274504,2.515625,87,2016
Transit,82485,2.9245283018867925,88,2012
Kevin Hart: Let Me Explain,181330,3.1206896551724137,74,2013
9/11,455558,2.3421052631578947,88,2017
A Cinderella Christmas,426808,2.825,93,2017
Hell & Back,336313,2.9390243902439024,86,2015
Scooby-Doo! Legend of the Phantosaur,67900,2.926829268292683,75,2011
Dave Chappelle: Equanimity,488223,3.8059701492537314,64,2017
Cats & Dogs 3: Paws Unite,726739,1.35,84,2020
The Scorpion King 4: Quest for Power,297291,2.2857142857142856,105,2015
Charlie Says,471859,2.916666666666667,104,2019
Magic Camp,454433,2.75,100,2020
They Look Like People,325302,3.3333333333333335,80,2016
Lego DC Comics Super Heroes: The Flash,504997,2.7083333333333335,78,2018
Big Driver,297961,2.875,87,2014
Born to Race,74523,2.7941176470588234,99,2011
Wiener-Dog,326094,3.078125,88,2016
God's Not Dead: A Light in Darkness,454286,1.9864864864864866,105,2018
Justin Bieber's Believe,229296,0.909090909090909,92,2013
The Perfect Match,378200,2.9,96,2016
Take Me,426272,3.150943396226415,83,2017
I Saw the Light,297806,3.0555555555555554,123,2016
The Harvest,229182,2.8088235294117645,104,2015
Proximity,693158,2.675,119,2020
The Keeping Room,284284,2.7682926829268295,95,2014
Return to Horror Hotel,616073,1.5,83,2019
Brian Banks,535845,3.2045454545454546,99,2019
Petals on the Wind,267793,2.6052631578947367,85,2014
Other People,371449,3.3487394957983194,97,2016
Here Alone,390582,3.1691176470588234,97,2016
Happy Anniversary,451563,3.282608695652174,78,2018
Hot Bot,385317,1.8484848484848484,86,2016
When You're Strange,37659,3.7339449541284404,86,2010
I'm Your Woman,643612,3.1447368421052633,120,2020
Smosh: The Movie,311615,1.625,87,2015
Manglehorn,254905,2.909090909090909,97,2015
The Queen of Versailles,84327,3.605670103092783,100,2012
Enter Nowhere,98568,3.161290322580645,90,2011
The Last Face,287904,1.9545454545454546,130,2017
All Together Now,615466,2.725,92,2020
Lucy in the Sky,340104,2.41025641025641,125,2019
The Man from Earth: Holocene,415312,2.643617021276596,98,2017
Critters Attack!,597856,1.7,89,2019
Zeitgeist: Moving Forward,54293,3.452722063037249,161,2011
The Rocky Horror Picture Show: Let's Do the Time Warp Again,377448,2.416666666666667,88,2016
3022,640882,2.3875,90,2019
Big Top Scooby-Doo!,119321,3.0757575757575757,81,2012
Malibu Rescue,576040,1.8636363636363638,69,2019
Audrie & Daisy,376228,3.3703703703703702,95,2016
Twin Peaks: The Missing Pieces,284457,3.777142857142857,91,2014
Bounty Killer,209504,2.9901960784313726,93,2013
No Escape Room,552660,2.9047619047619047,85,2018
Lake Placid vs. Anaconda,336560,2.0652173913043477,92,2015
Scooby-Doo! Music of the Vampire,81900,3.0441176470588234,79,2012
The Swap,417028,3.3666666666666667,89,2016
The Haunting of Sharon Tate,503706,1.5789473684210527,90,2019
Baggage Claim,175528,2.8125,96,2013
The Boy Behind The Door,741613,2.85,88,2020
Operation: Endgame,41135,2.5,82,2010
Chi-Raq,340275,2.8375,127,2015
Tower,381028,3.8026315789473686,83,2016
Beta Test,401123,2.2142857142857144,88,2016
Southside with You,310888,3.0522388059701493,80,2016
Fast Color,450487,3.059139784946237,102,2019
The Marine 3: Homefront,171581,2.2857142857142856,86,2013
Firebreather,50337,3.1666666666666665,70,2010
Trial by Fire,481880,2.7903225806451615,127,2019
Spare Parts,264337,3.718390804597701,115,2015
#Horror,301325,2.1052631578947367,90,2015
Against the Sun,302828,2.84,99,2014
Scooby-Doo! Frankencreepy,284995,3.217948717948718,74,2014
The Client List,41180,2.7580645161290325,88,2010
Christmas Under Wraps,299584,2.5555555555555554,88,2014
The Diabolical,323370,2.7375,86,2015
"Love, Wedding, Marriage",59296,2.3780487804878048,90,2011
Scooby-Doo! and WWE: Curse of the Speed Demon,409122,2.75,72,2016
The Red Pill,366696,3.5279999999999996,118,2016
Teenage Cocktail,381075,3.0833333333333335,88,2016
Adult Beginners,287587,3.081818181818182,90,2014
The Walking Deceased,312793,2.375,90,2015
Brake,85414,2.962121212121212,92,2012
Harbinger Down,296130,2.4655172413793105,82,2015
Most Likely to Die,347762,2.017857142857143,81,2015
Arizona,490004,2.7444444444444445,85,2018
Racing Extinction,300792,3.581818181818182,90,2015
Darc,521647,2.5238095238095237,97,2018
Rebirth,369033,2.8552631578947367,101,2016
Sweetwater,158916,3,96,2013
Crypto,567733,2.4038461538461537,105,2019
The Boy,257444,2.8444444444444446,105,2015
Results,294132,2.8076923076923075,105,2015
Scenic Route,172847,3.4662162162162162,85,2013
Test,226979,4,89,2013
Atlas Shrugged: Part I,56780,2.7433035714285716,97,2011
5 Days of War,50601,2.5357142857142856,113,2011
El Gringo,102629,2.9130434782608696,99,2012
The Neighbor,403642,2.8378378378378377,87,2016
San Andreas Quake,339533,1.789473684210526,90,2015
Mascots,368993,2.9389312977099236,89,2016
God's Pocket,244517,2.885135135135135,88,2014
Amateur Night,376581,2.734375,89,2016
Monster Hunters,736485,1.3333333333333333,87,2020
Operation Avalanche,376453,2.951219512195122,94,2016
Christmas Wonderland,550032,2.25,90,2018
Damsels in Distress,82533,3.128654970760234,99,2012
3-Headed Shark Attack,342927,1.75,90,2015
Lovesong,371447,3.09,85,2017
Jonathan,422619,3.020408163265306,101,2018
Search Party,239568,2.802325581395349,93,2014
Dead in Tombstone,151933,2.3461538461538463,100,2013
Exeter,226458,2.5,91,2015
"Fear, Inc.",392058,2.9,92,2016
Louis C.K.: Live at The Comedy Store,321594,3.8859910581222064,66,2015
You May Not Kiss the Bride,73500,2.7549019607843137,97,2011
Syrup,72525,3.11046511627907,90,2013
Catfight,408272,2.9615384615384617,96,2017
Daniel Isn't Real,537788,3.1370967741935485,100,2019
Barry,397717,3.148936170212766,104,2016
Krisha,323929,3.440909090909091,81,2016
Marjorie Prime,426254,3.205607476635514,99,2017
12 Rounds 3: Lockdown,351901,2.6,90,2015
Savaged,216580,2.7142857142857144,91,2014
Crown for Christmas,360603,3.0166666666666666,84,2015
"People, Places, Things",308027,3.4836601307189543,85,2015
Preservation,265019,2.5106382978723403,90,2014
Love,54320,2.563953488372093,90,2011
One Night in Bangkok,721452,1.9090909090909092,105,2020
Monster High: Haunted,324963,2.7,75,2015
Don't Blink,294308,2.15625,92,2014
Minding the Gap,489985,3.8985148514851486,93,2018
Beyond the Gates,397981,2.5405405405405403,84,2016
That's What I Am,57118,3.39375,101,2011
The Drawn Together Movie: The Movie!,36736,2.8833333333333333,72,2010
Death Race 2050,401544,2.1206896551724137,93,2017
The Main Event,637157,2.0227272727272725,102,2020
Riot,360055,2.1785714285714284,88,2015
Sniper: Assassin's End,702936,2.611111111111111,95,2020
Iron Man & Hulk: Heroes United,230896,2.62,71,2013
The Greasy Strangler,320413,3,93,2016
Lake Placid: The Final Chapter,135309,2.25,86,2012
A Christmas Kiss,81332,3.1842105263157894,96,2011
Tremors: Shrieker Island,670266,2.84375,103,2020
The Last Laugh,571451,2.814285714285714,98,2019
Beatriz at Dinner,429107,3.1011904761904763,83,2017
Howl,38568,3.358638743455497,84,2010
Frank & Lola,316021,2.7105263157894735,88,2016
Frontera,259611,3.4027777777777777,103,2014
Army of One,768939,2.55,87,2020
Madea's Witness Protection,103370,2.763888888888889,114,2012
Woodlawn,333596,3.235294117647059,123,2015
Rosewater,222649,3.295,103,2014
Christmas Cupid,52060,3.1176470588235294,85,2010
Zoombies,385320,2.0675675675675675,90,2016
Arctic Apocalypse,621914,1.25,88,2019
Lottery Ticket,41382,2.702127659574468,99,2010
Bloodsucking Bastards,317981,3.0317460317460316,84,2015
Soaked in Bleach,295595,3.5932203389830506,100,2015
Crown Vic,524659,3.3088235294117645,110,2019
68 Kill,367462,2.8275862068965516,92,2017
Priceless,393765,2.8055555555555554,97,2016
Dead Rising: Endgame,400605,1.868421052631579,96,2016
Indigenous,265018,2.4054054054054053,86,2014
Requiem for the American Dream,333377,3.86377245508982,73,2015
Georgetown,339395,3.03125,99,2019
Return to... Return to Nuke 'Em High aka Vol. 2,207680,2.0833333333333335,72,2017
Timmy Failure: Mistakes Were Made,550440,3.263157894736842,99,2020
Navy Seals vs. Zombies,361159,1.7758620689655173,97,2015
Saving Zoë,602198,2.9166666666666665,95,2019
At Middleton,194722,3.3442622950819674,101,2013
Four Good Days,641960,3.477272727272727,100,2020
All Day and a Night,530956,2.1,121,2020
Scooby-Doo! Shaggy's Showdown,427564,3.0869565217391304,80,2017
Infamous,703134,2.25,100,2020
Safety,727306,2.9642857142857144,122,2020
The Ballad of Lefty Brown,438457,2.898148148148148,105,2017
The Details,135647,2.917910447761194,96,2012
Save Yourselves!,653569,2.9906542056074765,93,2020
Ali Wong: Baby Cobra,396292,3.5428571428571427,60,2016
What Lies Below,716703,2.2884615384615383,87,2020
Someone Marry Barry,249923,2.6666666666666665,86,2014
A Call to Spy,589612,3.488372093023256,124,2020
The Neighbor,415311,2.357142857142857,105,2017
Weiner,376261,3.8183098591549296,96,2016
The Hollow Point,262982,3,94,2016
Jackals,459947,2.347826086956522,86,2017
Stasis,460024,2.1774193548387095,84,2017
Bucky Larson: Born to Be a Star,67911,1.7363636363636363,97,2011
Penthouse North,199591,2.95,90,2013
After,118612,2.75,90,2012
One Small Hitch,166879,3.521276595744681,100,2013
Totem,483737,2.2222222222222223,89,2017
Hemingway & Gellhorn,111839,3.0083333333333333,155,2012
Sleepwalk with Me,84340,3.2750000000000004,81,2012
Chris Rock: Tamborine,505159,3.0555555555555554,64,2018
Best Player,60089,2,89,2011
Ellen DeGeneres: Relatable,535358,2.875,68,2018
Nothing Left to Fear,209901,2.475,100,2013
Bereavement,55890,2.3974358974358974,103,2010
Have a Good Trip: Adventures in Psychedelics,673175,3.2676767676767677,85,2020
Paterno,467867,2.8452380952380953,105,2018
Fyre Fraud,575190,3.515873015873016,96,2019
Uncanny,137333,3.168918918918919,91,2015
The Runner,277546,2.3125,90,2015
Barbie: Star Light Adventure,415749,2.6666666666666665,79,2016
Knock Down the House,565312,3.8060109289617485,86,2019
Evil Eye,732713,2.5277777777777777,90,2020
Seized,572751,3.5,85,2020
Scooby-Doo! Moon Monster Madness,302960,2.810810810810811,80,2015
Daylight's End,399894,2.5869565217391304,120,2016
Shawn Mendes: In Wonder,752939,2.6666666666666665,83,2020
Re-Kill,106845,2.4642857142857144,87,2015
Kevin Hart: Seriously Funny,42189,3.3734939759036147,72,2010
Bliss,586586,3.024390243902439,80,2019
"10,000 Saints",253406,2.7285714285714286,113,2015
Imperial Dreams,253154,3.3636363636363638,87,2014
Batman vs. Two-Face,464882,2.701923076923077,72,2017
Cirque du Soleil: Worlds Away,94352,3.4699999999999998,91,2012
The Pact II,228358,2.4857142857142858,96,2014
LEGO® Scooby-Doo! Blowout Beach Bash,461054,2.6785714285714284,72,2017
Amnesiac,351043,2.3823529411764706,90,2015
Tooth Fairy 2,84575,1.8947368421052633,90,2012
Being Charlie,358895,3.1923076923076925,97,2015
Finders Keepers,296626,2.0681818181818183,85,2014
The Intervention,351242,2.9069767441860463,90,2016
My All American,334531,3.473684210526316,118,2015
Armed Response,450932,2.71875,93,2017
Last Days in the Desert,310119,2.7962962962962963,98,2016
The Scribbler,251852,2.6568627450980395,88,2014
Hairspray Live!,409447,2.6311475409836067,120,2016
Tumbledown,207936,2.966666666666667,105,2015
Don't Tell a Soul,572400,2.75,83,2020
Alone,661950,2.71875,92,2020
Family Blood,511449,2.2777777777777777,92,2018
M.F.A.,438435,2.88,93,2017
4:44 Last Day on Earth,86820,2.6370967741935485,82,2011
Woody Allen: A Documentary,81167,3.3026315789473686,192,2011
Novitiate,411976,3.5526315789473686,123,2017
Barbie & Her Sisters in A Pony Tale,227200,2.875,72,2013
The Fresh Prince of Bel-Air Reunion,738362,3.875,75,2020
Voyeur,473415,3.106382978723404,95,2017
Coldwater,172520,3.611111111111111,104,2013
Mercy,401060,2.576923076923077,82,2016
The Land of Steady Habits,452731,2.9836065573770494,98,2018
Let's Kill Ward's Wife,300706,2.577777777777778,81,2014
Happy Christmas,244534,3.090909090909091,82,2014
Complete Unknown,373476,2.7211538461538463,90,2016
The Art of Flight,68450,3.7564102564102564,80,2011
The Marine 6: Close Quarters,548928,2.5,85,2018
"Monster High: Boo York, Boo York",360404,2.8125,72,2015
Chasing Ice,84185,3.776923076923077,74,2012
Shirley,547017,3.0954545454545452,107,2020
The Black Room,425931,2.4285714285714284,91,2017
The VelociPastor,457712,2.8714285714285714,75,2018
Malicious,426375,2.4166666666666665,90,2018
Support the Girls,456086,3.2023809523809526,91,2018
Elena Undone,56743,3.2,111,2010
Dragon Eyes,100683,2.5,88,2012
Starfish,542713,3.0208333333333335,101,2019
FRED: The Movie,45839,1.49,83,2010
Bears,214314,3.5686274509803924,78,2014
Lemonade,394269,3.5294117647058822,65,2016
The Remains,407389,2.5185185185185186,85,2016
Shithouse,637053,3.6267605633802815,102,2020
Zipper,309503,2.9242424242424243,103,2015
Raze,174682,2.5875,92,2013
Joyful Noise,63574,2.7196969696969697,117,2012
An Inconvenient Sequel: Truth to Power,432602,2.963235294117647,100,2017
Bully,84404,3.418918918918919,92,2011
Akron,361018,3.239130434782609,88,2015
Hooking Up,673159,2.111111111111111,105,2020
Scooby-Doo! and the Gourmet Ghost,533592,3.3055555555555554,77,2018
Spiders,164331,1.825,89,2013
"Peace, Love & Misunderstanding",98545,3.1517857142857144,96,2011
The Music Never Stopped,56401,3.5725806451612905,105,2011
CBGB,111479,3.423611111111111,101,2013
Scooby-Doo! Mask of the Blue Falcon,151535,3.2916666666666665,77,2013
Lovestruck: The Musical,189204,3.25,83,2013
Puzzle,492998,3.3333333333333335,103,2018
The Cleansing Hour,608994,2.74468085106383,94,2020
Lizzie Borden Took an Ax,243568,2.736842105263158,91,2014
Tim's Vermeer,212063,3.967877094972067,80,2013
The Jurassic Games,504982,2.875,86,2018
The Marine 5: Battleground,445993,2.5833333333333335,91,2017
The Demented,205891,2,93,2013
Father of Invention,35221,2.885135135135135,93,2010
Beneath,257874,2.7884615384615383,89,2013
Dear Dictator,418667,2.703125,90,2018
First Match,502122,3.0625,94,2018
The Girl in the Book,339145,3.5833333333333335,86,2015
Shock and Awe,476335,3.1382978723404253,90,2018
Phantasm: Ravager,262848,2.3714285714285714,87,2016
Sex Ed,295315,2.479166666666667,90,2014
The Mandela Effect,491037,2.826530612244898,80,2019
Batman Unlimited: Animal Instincts,327418,2.25,78,2015
Temptation: Confessions of a Marriage Counselor,97006,1.9545454545454546,111,2013
Chuck,373546,2.8035714285714284,101,2017
Advantageous,308457,3.278688524590164,92,2015
Hello Ladies: The Movie,303623,3.0921052631578947,85,2014
90 Minutes in Heaven,343795,2.4583333333333335,121,2015
Found,138941,2.909090909090909,103,2012
Monster High: 13 Wishes,212470,2.7142857142857144,73,2013
The Bachelors,397601,3.4642857142857144,99,2017
1 Night,416691,3.05,80,2016
Mardi Gras: Spring Break,58231,2.4411764705882355,88,2011
Ava's Possessions,323665,3.425531914893617,89,2015
Chasing Happiness,601169,3.5,96,2019
You Might Be the Killer,548064,3.0483870967741935,92,2019
Above the Shadows,609734,3.225,111,2019
Mythica: A Quest for Heroes,321068,2.6607142857142856,93,2014
Confirmation,348390,3.4464285714285716,110,2016
Freerunner,76101,2.46875,87,2011
Band Aid,426230,3.2951807228915664,91,2017
Never Sleep Again: The Elm Street Legacy,37757,3.5843373493975905,240,2010
Becoming,699280,2.6979166666666665,89,2020
Thin Ice,51996,3.0098039215686274,93,2012
In Dubious Battle,337844,2.466666666666667,110,2016
Joe Dirt 2: Beautiful Loser,335970,1.896551724137931,107,2015
Permission,390059,2.6818181818181817,96,2018
The Funhouse Massacre,363889,3.1458333333333335,90,2015
Piranhaconda,115084,1.7407407407407407,90,2012
She Dies Tomorrow,664297,2.550632911392405,85,2020
Lavalantula,294562,2.2333333333333334,83,2015
De Palma,355254,3.38125,108,2016
The Chaperone,54557,2.467741935483871,103,2011
Blind,364733,2.9615384615384617,105,2017
Company of Heroes,168676,2.396551724137931,100,2013
Braid,510284,2.8292682926829267,85,2019
Digging Up the Marrow,279972,3.0980392156862746,98,2015
Tiny Furniture,47607,3.1634615384615383,99,2010
The Ouija Experiment,207475,2.347826086956522,88,2011
Being Elmo: A Puppeteer's Journey,75301,3.59765625,80,2011
LBJ,353575,3.3306451612903225,98,2017
Damsel,414018,2.5972222222222223,114,2018
Return to Nuke 'Em High Volume 1,136585,2.7142857142857144,85,2013
Paradise Lost 3: Purgatory,83660,3.8275,121,2011
The Yellow Birds,383585,3.3214285714285716,96,2017
Snatchers,580632,3.0555555555555554,93,2019
Mega Piranha,39522,1.3928571428571428,92,2010
We Go On,387399,3.0526315789473686,89,2016
Run Sweetheart Run,532870,3.0555555555555554,103,2020
High School,27584,3.090909090909091,99,2010
Hail Satan?,565719,3.5993377483443707,95,2019
The Super,463022,2.261904761904762,90,2018
The Condemned 2,353610,3,90,2015
Geography Club,197033,3.388059701492537,79,2013
Beneath the Darkness,78461,2.2142857142857144,96,2012
R.L. Stine's Monsterville: The Cabinet of Souls,362105,2.375,85,2015
Why Did I Get Married Too?,35688,2.597826086956522,121,2010
I'll See You in My Dreams,310121,3.3055555555555554,92,2015
13 Cameras,347751,2.9393939393939394,87,2015
Forks Over Knives,64288,3.5858585858585856,90,2011
The Comedian,369524,2.988372093023256,120,2016
A Kid Like Jake,467917,2.825,92,2018
Bill Burr: Walk Your Way Out,437752,3.5968992248062017,77,2017
Batman Unlimited: Monster Mayhem,342917,2.0657894736842106,81,2015
First Girl I Loved,352498,3.423076923076923,91,2016
Alien Warfare,593035,1.59375,88,2019
Prodigy,446827,2.981012658227848,80,2017
Impractical Jokers: The Movie,566927,2.9895833333333335,92,2020
The Single Moms Club,239562,2.6206896551724137,111,2014
We Steal Secrets: The Story of WikiLeaks,159154,3.3541666666666665,127,2013
Vendetta,332177,2.392857142857143,90,2015
The Biggest Little Farm,543084,3.8008474576271185,91,2019
QT8: The First Eight,631143,3.391304347826087,103,2019
Bellflower,58699,2.9776785714285716,106,2011
Girlfriend's Day,346650,2.5555555555555554,70,2017
About Alex,259956,3.4593023255813953,96,2014
The Hard Way,586347,2.8125,94,2019
Walking Out,428446,2.7432432432432434,96,2017
Madea's Big Happy Family,51017,2.7444444444444445,106,2011
Small Apartments,95755,3.0592105263157894,96,2012
Cat Run,57353,2.8846153846153846,106,2011
Gasland,40663,3.7094240837696337,107,2010
Dory's Reef Cam,777350,2.375,182,2020
Bill Burr: I'm Sorry You Feel That Way,308571,3.926923076923077,80,2014
Hasan Minhaj: Homecoming King,458310,3.6136363636363638,72,2017
Game of Death,46541,2.46,98,2011
Crip Camp: A Disability Revolution,653725,3.7824074074074074,107,2020
Ghost Shark,216539,1.763157894736842,84,2013
Jackie & Ryan,289891,3.3181818181818183,90,2014
Kill Chain,531299,2.4615384615384617,92,2020
Please Give,40247,3.3564356435643563,90,2010
Unbroken: Path to Redemption,506680,2.96,98,2018
Abattoir,245627,2.4431818181818183,98,2016
Take Your Pills,502166,3.02,87,2018
Take the 10,433245,2.206896551724138,80,2017
LEGO DC: Shazam! Magic and Monsters,690369,3.6666666666666665,81,2020
Demi Lovato: Simply Complicated,481850,3.8846153846153846,78,2017
Terri,51993,3.2530487804878048,105,2011
Ride,330115,3.1527777777777777,93,2014
The Shadow Effect,383538,3.1,93,2017
Mockingbird,289712,2.0555555555555554,81,2014
Time Out of Mind,284294,2.814285714285714,120,2014
The Final Wish,554739,2.210526315789474,95,2019
Asher,529982,2.4615384615384617,117,2018
Tactical Force,70008,2.642857142857143,91,2011
Burning Sands,426265,3.5,105,2017
Goodbye World,201066,3.0952380952380953,101,2013
"Life, Animated",376233,3.449367088607595,91,2016
Kevin Hart: Laugh at My Pain,74510,3.1341463414634143,89,2011
Elektra Luxx,56272,2.4722222222222223,98,2011
The Keeping Hours,364220,3,91,2017
Hateship Loveship,209271,3.019607843137255,103,2014
Jessica Darling's It List,370765,3,79,2016
Jim Jefferies: Bare,289333,3.799295774647887,76,2014
Hello I Must Be Going,84281,3.308333333333333,95,2012
Hurricane Bianca: From Russia with Hate,504331,1.7619047619047619,85,2018
Cut Throat City,493065,2.5,123,2020
Flesh & Blood,558655,2.6666666666666665,93,2018
Night of the Living Deb,343284,2.6666666666666665,84,2015
Folklore: The Long Pond Studio Sessions,768141,3.5,106,2020
Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,683287,3.4305555555555554,80,2020
Vile,132064,2.2727272727272725,88,2011
Nude Nuns with Big Guns,52208,2.4361702127659575,90,2010
Kevin Hart: Irresponsible,592136,3.1551724137931036,60,2019
The Hunting Ground,319091,3.621212121212121,104,2015
Kiss of the Damned,139933,2.842857142857143,95,2012
We the Animals,490000,3.4615384615384617,94,2018
Patient Seven,410126,2.838709677419355,116,2016
The Death of Dick Long,565383,3,100,2019
Dead Awake,406107,2.34375,99,2016
Stonewall,273899,2.6538461538461537,129,2015
Den Brother,46064,2.6,89,2010
Super Buddies,149910,2.5277777777777777,81,2013
A Madea Christmas,175555,2.4134615384615383,100,2013
Dirty Wars,159004,3.4466019417475726,87,2013
Angry Video Game Nerd: The Movie,94590,2.5434782608695654,115,2014
"The Death of ""Superman Lives"": What Happened?",279144,3.0538461538461537,105,2015
The Bunny Game,84520,1.7083333333333335,76,2011
House of the Witch,480157,2.2857142857142856,90,2017
Boy Wonder,80188,3.341269841269841,93,2010
Arsenal,388202,2.4615384615384617,92,2017
Andre the Giant,446663,3.595070422535211,85,2018
Best of Enemies,319067,3.826633165829146,87,2015
School Dance,271467,1.75,85,2014
Big Legend,526224,2.6666666666666665,89,2018
Awake,618019,2.6666666666666665,92,2019
Dolan's Cadillac,19823,2.5517241379310347,89,2010
Pariah,73939,3.625,86,2011
Princess Cyd,454889,3.4923076923076923,96,2017
Like.Share.Follow.,486011,3,97,2017
Do You Believe?,309425,3.4545454545454546,115,2015
Gemini,412302,2.7384615384615385,93,2017
As Cool as I Am,83869,3.013157894736842,92,2013
Trick,628707,2.2083333333333335,101,2019
Bad Johnson,258805,2.6052631578947367,88,2014
The Babymakers,98066,2.6774193548387095,98,2012
The Monster Project,462036,2.3333333333333335,98,2017
Handsome: A Netflix Mystery Movie,402582,2.64,81,2017
The Face of Love,214086,3.4,92,2013
The Feels,459225,2.3055555555555554,90,2017
"Waiting for ""Superman""",39440,3.5856079404466503,111,2010
AlphaGo,455008,4.041509433962264,90,2017
Kicks,385736,3.361111111111111,80,2016
Straight A's,153795,2.95,89,2013
Lola Versus,100529,3.066666666666667,87,2012
Barbie & Her Sisters in a Puppy Chase,417047,2.607142857142857,75,2016
The Jesus Rolls,429416,1.967741935483871,85,2019
Altitude,443700,2.588235294117647,86,2017
Iron Man & Captain America: Heroes United,284274,2.5227272727272725,71,2014
Bill Burr: You People Are All The Same,191489,3.9410714285714286,68,2012
Disclosure,653610,3.661290322580645,107,2020
Comedy Central Roast of Justin Bieber,333103,3.191780821917808,85,2015
Five Minarets in New York,51794,2.5833333333333335,119,2010
The Wave,619263,3.1417910447761193,87,2019
The Abandoned,345875,2.769230769230769,86,2015
LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,396330,2.769230769230769,78,2016
Always Watching: A Marble Hornets Story,329289,2.7058823529411766,91,2015
Hangman,324803,3,85,2015
They'll Love Me When I'm Dead,538002,3.2948717948717947,98,2018
Skate Kitchen,491474,3.5638297872340425,106,2018
Monkey Kingdom,295592,3.4318181818181817,81,2015
The Devil's Hand,220471,2.710526315789474,86,2014
ClownTown,403964,2.3333333333333335,86,2016
Always Shine,385737,3.118181818181818,85,2016
Get Me Roger Stone,448448,3.5391304347826087,100,2017
Merry Kissmas,369058,3.5,89,2015
The Young Messiah,318850,3.1666666666666665,120,2016
Marina Abramović: The Artist Is Present,84309,3.671052631578948,106,2012
Good Deeds,62008,2.9642857142857144,111,2012
The Pregnancy Pact,56968,3,87,2010
Monster High: Scaris City of Frights,192911,3.0952380952380953,61,2013
Black Is King,719643,2.234375,85,2020
Natural Selection,364690,2.7857142857142856,100,2016
Jim Jefferies: Freedumb,404022,3.806201550387597,86,2016
The Unbelievers,191502,3.3181818181818183,77,2013
Batman: The Dark Knight Returns,472027,3.666666666666667,148,2013
Michael Jackson: The Life of an Icon,78192,4,149,2011
Pledge,530157,2.6346153846153846,77,2019
Jane,470819,3.734848484848485,90,2017
Girl Lost,525102,2.875,95,2018
Foodfight!,116977,0.9891304347826089,91,2012
One of Us,474569,3.3,95,2017
Rogue Warfare,627879,1.75,103,2019
The Transfiguration,392818,3.0833333333333335,97,2016
Blame,422128,3.3214285714285716,100,2018
Bad Asses on the Bayou,309887,3.175,85,2015
Monster High: Welcome to Monster High,413736,2.45,73,2016
Atlas Shrugged: Part II,134371,2.741228070175439,112,2012
