title,tmdbId,rating,runtime,release_year
Moscow on the Hudson,23111,3.121550591327201,115,1984
Night Shift,14742,3.3295559666975025,106,1982
Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,26730,3.1578947368421053,74,1982
Against All Odds,22160,3.0049261083743843,128,1984
One Crazy Summer,18282,3.3186356073211316,89,1986
Wildcats,29355,2.913793103448276,106,1986
Dead Heat,40095,2.668776371308017,86,1988
Trancers,5677,3.032710280373832,77,1984
Johnny Dangerously,16806,3.2109479305740987,90,1984
SpaceCamp,13766,2.831113801452785,107,1986
Caddyshack II,18509,2.0818639798488667,98,1988
Battle Beyond the Stars,14460,2.753521126760563,104,1980
The Big Easy,11028,3.5433044636908724,102,1986
Perfect,49370,2.0541401273885347,115,1985
Private School,18835,2.495850622406639,89,1983
The Legend of Billie Jean,15982,3.1808510638297873,96,1985
Secret Admirer,24742,3.1555555555555554,98,1985
Permanent Vacation,37997,3.165680473372781,75,1980
I'm Gonna Git You Sucka,17006,3.370940170940171,88,1988
A Chorus Line,1816,3.20817843866171,117,1985
September,22477,3.1,82,1987
Return to Horror High,45878,2.076923076923077,94,1987
Fandango,20348,3.4706349206349203,91,1985
The Ice Pirates,10179,2.9289940828402363,91,1984
Someone to Watch Over Me,31650,3.1370370370370377,103,1987
Two Moon Junction,5241,2.467845659163987,104,1988
Class of Nuke 'Em High,26554,2.4821428571428568,86,1986
Armed and Dangerous,2620,2.504343105320304,88,1986
The Beast of War,15267,3.533175355450237,111,1988
Something Wicked This Way Comes,24808,3.390614449696151,95,1983
Girls Just Want to Have Fun,16263,3.0671077504725894,87,1985
Clownhouse,25756,2.519230769230769,81,1989
Ernest Saves Christmas,26386,2.121230398069964,95,1988
A Soldier's Story,26522,3.7619469026548678,101,1984
Bat★21,14911,3.2777777777777777,105,1988
The Osterman Weekend,12239,3.0051020408163263,103,1983
City Heat,16969,2.5,93,1984
Class,21500,2.7567750677506777,98,1983
Teen Witch,25199,2.981308411214953,94,1989
Firewalker,12715,2.4223880597014924,104,1986
No Mercy,26789,2.8776119402985074,106,1986
Under Fire,12503,3.408,128,1983
Deadly Blessing,33016,2.6016949152542375,100,1981
Honkytonk Man,37917,3.0203252032520327,122,1982
Loverboy,17362,2.7298507462686565,98,1989
Troop Beverly Hills,22102,2.3778173190984577,105,1989
Parents,27607,3.1931818181818183,81,1989
The Star Chamber,12633,3.08974358974359,105,1983
Crimes of Passion,40814,3.136094674556213,107,1984
Where the Buffalo Roam,13005,3.1254716981132074,99,1980
Silent Rage,27150,2.2818181818181817,103,1982
Powaqqatsi,24348,3.7202247191011235,99,1988
Trick or Treat,25438,2.5994318181818183,97,1986
Blame It on Rio,14347,2.6451724137931025,100,1984
Slumber Party Massacre II,27764,1.9635416666666667,75,1987
Amazon Women on the Moon,5709,3.2928416485900223,85,1987
Smokey and the Bandit Part 3,15120,1.8591731266149871,85,1983
Ragtime,25566,3.643765903307888,155,1981
Christmas Evil,27230,2.4166666666666665,100,1980
Madman,47957,2.1770833333333335,88,1981
Benji the Hunted,21299,2.380952380952381,88,1987
The Jetsons Meet the Flintstones,36868,2.9078947368421053,92,1987
Ernest Goes to Camp,18935,2.2035087719298247,92,1987
Soul Man,12278,2.392067124332571,104,1986
Vamp,34223,2.721875,93,1986
The Toxic Avenger Part II,28165,2.3404255319148937,109,1989
Hell Night,28377,2.2658227848101267,101,1981
Dark Night of the Scarecrow,30931,3.010204081632653,96,1981
The Best Little Whorehouse in Texas,16363,2.7260034904013963,114,1982
"Silent Night, Deadly Night Part 2",50719,2.1597222222222223,88,1987
One from the Heart,41291,2.916030534351145,107,1982
Polyester,14269,3.6039260969976903,86,1981
Extreme Prejudice,20287,3.031446540880503,101,1987
Arthur 2: On the Rocks,26044,1.9858695652173912,113,1988
Volunteers,19259,2.6336705202312145,107,1985
The Believers,32076,2.9987163029525035,114,1987
Places in the Heart,13681,3.7387661843107387,111,1984
Gotcha!,27590,2.9714285714285715,101,1985
Bloody Birthday,55538,2.933333333333333,85,1981
True Confessions,32077,3.4011976047904193,108,1981
Seems Like Old Times,28124,3.388888888888889,102,1980
Ishtar,12704,2.081105169340463,107,1987
Breakin',15259,2.6303317535545023,90,1984
Murphy's Law,33055,2.9456521739130435,100,1986
Hell Comes to Frogtown,22572,2.888157894736842,88,1988
For Keeps,26355,2.835106382978723,98,1988
Prince of the City,32047,3.6044568245125346,167,1981
Hopscotch,32030,3.6628205128205127,104,1980
"The Looney, Looney, Looney Bugs Bunny Movie",41394,3.310160427807487,79,1981
Ghost Story,24634,3.15895061728395,110,1981
Neighbors,19507,2.682,95,1981
Music Box,2263,3.551948051948052,124,1989
Alone in the Dark,40952,2.488372093023256,93,1982
Lost in America,27223,3.557549504950495,91,1985
The Horror Show,38084,2.1333333333333333,95,1989
Cutter's Way,31593,3.445283018867925,105,1981
Blood Rage,28264,2.8823529411764706,84,1987
Tough Guys,11038,2.9371633752244164,104,1986
Black Moon Rising,36349,2.717741935483871,100,1986
Forbidden World,42251,2.6666666666666665,77,1982
The Lonely Guy,27171,3.2955801104972378,90,1984
Fat Man and Little Boy,27461,3.3714285714285714,127,1989
Like Father Like Son,36914,2.3545994065281897,96,1987
Desert Hearts,294,3.6853932584269664,91,1985
The Ninth Configuration,18910,3.5107142857142857,118,1980
The Hand,42149,2.390625,104,1981
The January Man,32059,2.8156028368794326,97,1989
The Journey of Natty Gann,35144,3.489449541284403,101,1985
My Science Project,18252,2.9482276119402986,94,1985
Cloak & Dagger,48677,3.25,102,1984
Revenge of the Ninja,17386,2.7948717948717947,90,1983
The Stunt Man,42160,3.693017127799737,131,1980
Two of a Kind,32644,2.2936507936507935,88,1983
Dream a Little Dream,15142,2.785714285714286,114,1989
For All Mankind,20423,3.9638403990024935,80,1989
The Return,150273,2,86,1980
Going Overboard,19157,1.889937106918239,97,1989
Big Top Pee-wee,30502,2.448412698412698,86,1988
An Innocent Man,29185,3.062091503267974,113,1989
The Pope of Greenwich Village,32081,3.424817518248175,121,1984
Mischief,14750,3.032608695652174,93,1985
Daffy Duck's Quackbusters,23521,3.1595744680851063,72,1988
Gleaming the Cube,1380,2.801966292134831,101,1989
Her Alibi,17819,2.591928251121076,94,1989
Crimewave,21627,2.9070796460176993,83,1985
Prophecy,31915,2.6029411764705883,102,1980
The Hunter,5922,3.0656565656565657,93,1980
Love Streams,52109,3.8693181818181817,141,1984
Zapped!,23943,2.221183800623053,98,1982
White Nights,16082,3.3181818181818183,136,1985
Punchline,40820,2.7706576728499157,123,1988
Ghoulies II,28605,1.6296928327645053,90,1987
The Sicilian,31945,2.689189189189189,116,1987
The Exterminator,37835,2.5973154362416104,98,1980
Condorman,19379,2.6826484018264845,90,1981
The Boy Who Could Fly,24086,3.0901374292643493,114,1986
Star 80,30707,3.1807692307692306,103,1983
Mother's Day,14929,2.4065934065934065,90,1980
Eating Raoul,28940,3.3824701195219125,87,1982
Testament,21259,3.582191780821918,90,1983
Vision Quest,30069,3.174825174825175,105,1985
Easy Money,18391,2.9725274725274726,95,1983
Savage Streets,14673,2.8857142857142857,92,1984
Iceman,24749,3.1082474226804124,100,1984
Johnny Be Good,20443,2.300986842105263,91,1988
Never Cry Wolf,14280,3.923716558206797,105,1983
True Stories,24798,3.7243589743589745,89,1986
The Border,22023,3.1666666666666665,108,1982
Tender Mercies,42121,3.947587354409318,92,1983
"Butcher, Baker, Nightmare Maker",67740,3.1527777777777777,96,1981
8 Million Ways to Die,20858,3.0508474576271185,115,1986
Ironweed,40962,3.132113821138211,143,1987
Agnes of God,24735,3.3526200873362444,98,1985
The River,38557,3.111731843575419,122,1984
Scarecrows,40168,2.7,83,1988
The Toxic Avenger Part III: The Last Temptation of Toxie,28169,2.0784313725490198,102,1989
The Clan of the Cave Bear,13853,2.6001489203276242,98,1986
The Octagon,24825,2.3757062146892656,104,1980
Nothing in Common,29968,3.000713266761769,118,1986
Blood Diner,62132,2.8048780487804876,88,1987
Just Before Dawn,39982,2.802325581395349,90,1981
Ninja III: The Domination,28148,2.486111111111111,92,1984
Daffy Duck's Movie: Fantastic Island,80607,3.1346153846153846,78,1983
Lady in White,49365,3.3494152046783627,113,1988
Tin Men,10896,3.370249017038008,112,1987
Outrageous Fortune,20242,2.911676646706586,100,1987
Prison,48309,2.6363636363636362,102,1987
The Bedroom Window,39074,3.191988950276243,114,1987
My Bodyguard,21873,3.4260061919504645,96,1980
Best Defense,11221,1.8043478260869565,94,1984
Nuts,40634,2.997797356828194,116,1987
Without Warning,44932,2.435483870967742,97,1980
Looker,21874,2.99,94,1981
Robot Jox,15618,2.479310344827586,85,1989
Spacehunter: Adventures in the Forbidden Zone,26978,2.5204545454545455,90,1983
Liquid Sky,20980,3.1383763837638377,112,1982
Moving,29739,2.803921568627451,89,1988
Jacknife,39787,3.241496598639456,102,1989
976-EVIL,24038,2.0505319148936167,92,1988
Roar,2989,2.609375,102,1981
Best Seller,4639,3.1809815950920246,95,1987
She's Out of Control,47045,2.4839449541284404,97,1989
Nice Dreams,20075,2.9609218436873745,88,1981
Continental Divide,26560,3.089285714285714,103,1981
Tuff Turf,28410,2.691358024691358,112,1985
Cop,31701,3.0707964601769913,110,1988
Mala Noche,383,3.2796610169491527,75,1986
Enter the Ninja,17205,2.55,100,1981
Final Exam,40469,2.2,90,1981
Amityville: The Evil Escapes,55377,2.7222222222222223,95,1989
Kill Me Again,31583,3.210144927536232,94,1989
The Mutilator,40451,2.683333333333333,86,1985
The Sword and the Sorcerer,13945,2.9612244897959186,100,1982
The Mighty Quinn,31004,3.1344537815126055,98,1989
Wanted: Dead or Alive,23599,2.9052863436123344,104,1987
Rhinestone,16551,1.8778625954198476,111,1984
Nomads,26725,2.388059701492537,89,1986
The Times of Harvey Milk,33138,3.8963963963963963,90,1984
Frances,3526,3.6807692307692306,140,1982
American Flyers,14040,3.3482352941176474,113,1985
Sorority Babes in the Slimeball Bowl-O-Rama,27390,2.8214285714285716,80,1988
Nightmare,40368,2.823529411764706,99,1981
52 Pick-Up,18588,3.134090909090909,110,1986
Private Lessons,41280,2.5632183908045976,87,1981
Tom Horn,5917,3.3551401869158877,94,1980
Gardens of Stone,28368,3.300847457627119,111,1987
Hobgoblins,31245,1.7878787878787878,92,1988
"Fort Apache, the Bronx",23668,3.20873786407767,125,1981
Deadly Prey,5753,2.814285714285714,88,1987
Surf Nazis Must Die,28070,2.1416666666666666,81,1987
The Best of Times,30653,2.9014084507042255,104,1986
Still of the Night,32048,3.186046511627907,91,1982
Dead of Winter,70199,2.9876543209876543,100,1987
A Dry White Season,32075,3.473684210526316,107,1989
The Morning After,31924,3.1311336717428087,102,1986
Wise Guys,31659,2.836206896551724,100,1986
The Chipmunk Adventure,21793,3.1136363636363638,77,1987
The Survivors,28466,2.9290780141843973,103,1983
Still Smokin,12695,2.7666666666666666,91,1983
Hard Ticket to Hawaii,26011,2.7580645161290325,96,1987
Sorority House Massacre,40760,1.9274809160305346,74,1986
Little Nikita,12505,3.0953608247422677,98,1988
Born in East L.A.,19324,2.772045028142589,85,1987
True Believer,31863,3.4239130434782608,105,1989
Steel Dawn,27786,2.331460674157303,97,1987
School Daze,36739,2.9015748031496065,121,1988
The Unbelievable Truth,38545,3.806501547987616,90,1989
Eyewitness,31679,3.074468085106383,103,1981
Evilspeak,39868,2.518867924528302,93,1981
R.O.T.O.R.,31127,2.0476190476190474,90,1987
Bad Dreams,59797,2.5106382978723403,86,1988
Hollywood Chainsaw Hookers,27412,2.537037037037037,75,1988
Date With an Angel,28370,2.366952789699571,105,1987
The Couch Trip,23752,2.69811320754717,97,1988
Angel,1803,2.5833333333333335,89,1984
The Boogey Man,40220,2.4147727272727275,82,1980
Author! Author!,41760,3.015151515151515,110,1982
One Dark Night,37935,2.46875,94,1982
The Beast Within,40219,2.4078947368421053,98,1982
The Incredible Shrinking Woman,12472,2.735384615384615,88,1981
Matewan,24276,4.0530936454849495,132,1987
My Favorite Year,31044,3.77221552070768,92,1982
No Man's Land,34379,3.3181818181818183,106,1987
An Eye for an Eye,42566,2.686868686868687,106,1981
Cutting Class,21799,2.40625,91,1989
Target,31600,3.081081081081081,117,1985
The Decline of Western Civilization,21137,3.862068965517241,100,1981
Knightriders,22167,3.075471698113207,146,1981
American Pop,29204,3.132701421800947,96,1981
Creature,58903,2.15,97,1985
Tarzan: The Ape Man,26325,1.9972222222222225,107,1981
The Manhattan Project,30194,3.2191435768261965,118,1986
Moontrap,14916,2.45,92,1989
Buddy Buddy,36133,2.8161764705882355,96,1981
Forbidden Zone,16127,3.2579617834394905,74,1980
The Heavenly Kid,23614,3.022727272727273,90,1985
Saturday the 14th,20472,2.4239130434782608,75,1981
The Mean Season,31652,3.223404255319149,103,1985
Sharky's Machine,14664,2.9310344827586206,122,1981
The Flight of Dragons,27273,3.5617760617760617,96,1982
Student Bodies,21515,2.6939655172413794,86,1981
Torch Song Trilogy,8463,3.784648187633262,120,1988
The Garbage Pail Kids Movie,14443,1.6468842729970323,100,1987
The Big Picture,45225,3.2857142857142856,100,1989
Dad,21291,3.199248120300752,117,1989
Hello Again,35151,2.435,96,1987
"I, Madman",40353,2.5729166666666665,89,1989
Graduation Day,27420,2.25,96,1981
Quicksilver,21332,2.8483870967741938,105,1986
My Best Friend Is a Vampire,21151,2.761904761904762,89,1987
Vigilante,23587,2.75,90,1982
"Bon Voyage, Charlie Brown (and Don't Come Back!)",31112,3.3228155339805827,75,1980
Dead Bang,4925,2.532608695652174,105,1989
The Video Dead,26677,2.7857142857142856,90,1987
S.O.B.,27225,2.797979797979798,121,1981
Foxes,32020,2.8783783783783785,106,1980
Pennies from Heaven,17450,3.216346153846154,108,1981
The Initiation,63360,2.909090909090909,97,1984
The Adventures of Mark Twain,19947,3.4150943396226414,86,1985
Spookies,26679,2.625,85,1986
White Water Summer,19209,2.9145299145299144,90,1987
Eddie and the Cruisers,21721,3.162748643761302,95,1983
Protocol,37296,2.557692307692308,96,1984
The Boys Next Door,22323,2.8846153846153846,91,1986
Creepozoids,28223,2.15625,72,1987
No Holds Barred,39002,2.036363636363636,93,1989
Renegades,20307,2.267605633802817,106,1989
Beat Street,17667,3.045,105,1984
Some Girls,31083,3.325,94,1988
Richard Pryor: Live on the Sunset Strip,21923,3.8088962108731463,82,1982
Crawlspace,56705,2.137931034482759,80,1986
Let It Ride,19118,3.262645914396887,90,1989
Hero and the Terror,38950,2.1641791044776117,96,1988
Modern Problems,16471,2.5732984293193715,89,1981
Microwave Massacre,87852,1.9807692307692308,76,1983
Solarbabies,36677,2.7551020408163267,94,1986
The Island,7988,2.8583333333333334,114,1980
New Year's Evil,69165,2.074074074074074,86,1980
Shock Treatment,27997,2.6909722222222228,94,1981
Nightmares,42114,2.3652173913043475,99,1983
Bolero,5896,1.826086956521739,105,1984
Death Spa,28389,2.7222222222222223,88,1988
From a Whisper to a Scream,39895,2.6923076923076925,99,1987
Little Darlings,27458,2.887978142076503,95,1980
The Sea Wolves,19664,3.225925925925926,120,1980
Assassination,48686,2.4421487603305785,105,1987
The New Kids,72508,2.6956521739130435,86,1985
Breakin' 2: Electric Boogaloo,17464,2.225728155339806,94,1984
Fear City,18680,2.891891891891892,95,1984
Suburbia,28054,3.50561797752809,94,1984
Up the Creek,28692,2.6333333333333333,96,1984
Extremities,44326,3.1775456919060057,89,1986
The Brother from Another Planet,26889,3.5325497287522603,108,1984
The Milagro Beanfield War,13482,3.6323809523809523,117,1988
Nadine,61178,2.6594202898550723,83,1987
The Dirty Dozen: Next Mission,36571,2.941860465116279,95,1985
Moon Over Parador,34014,2.934285714285714,103,1988
The Flamingo Kid,25010,3.152340425531915,100,1984
Club Paradise,26555,2.450980392156863,96,1986
Racing with the Moon,47359,3.4,108,1984
The Final Terror,4288,2.607142857142857,82,1983
Mazes and Monsters,27348,2.3518518518518516,100,1982
Shakedown,38558,2.6551724137931036,93,1988
Speed Zone,12236,1.8536121673003803,94,1989
18 Again!,38965,2.5104790419161684,100,1988
Kinjite: Forbidden Subjects,59201,2.25,97,1989
Hospital Massacre,63590,2.95,89,1981
Sesame Street Presents: Follow That Bird,36536,3.068181818181818,88,1985
Airwolf: The Movie,61968,2.75,85,1984
Feds,25884,2.4816513761467887,82,1988
Hangar 18,54287,2.98,97,1980
Hollywood Shuffle,34101,3.598148148148148,82,1987
Monster in the Closet,50382,2.290909090909091,90,1986
Tank,21871,2.6040268456375837,113,1984
Messenger of Death,26172,2.272727272727273,91,1988
Jack's Back,41959,3,97,1988
Out of the Blue,39269,3.5535714285714284,89,1980
Clean and Sober,14441,3.3446601941747574,124,1988
Skin Deep,12478,2.5437158469945356,97,1989
Made in Heaven,42010,3.023391812865497,103,1987
Casual Sex?,34604,2.364406779661017,88,1988
Vibes,21185,2.4484848484848483,99,1988
Real Men,44801,2.976470588235294,85,1987
Modern Romance,63443,3.5605263157894735,93,1981
Salsa,38909,2.0357142857142856,98,1988
Return to Mayberry,151937,2.8636363636363638,95,1986
Cheech & Chong's The Corsican Brothers,14774,2.4405099150141645,82,1984
The Slayer,54121,2.7142857142857144,80,1982
Baby: Secret of the Lost Legend,19736,2.2336134453781518,95,1985
The Nude Bomb,26200,2.3826815642458095,94,1980
C.H.U.D. II: Bud the Chud,53150,2.0463917525773194,85,1989
Teachers,31601,2.9871794871794872,107,1984
"Silent Night, Deadly Night 3: Better Watch Out!",42709,1.75,90,1989
Swing Shift,18446,2.918918918918919,100,1984
Heaven Help Us,40929,3.061224489795918,104,1985
U2 - Rattle and Hum,18161,3.4114537444933917,98,1988
He Knows You're Alone,65262,2.25,94,1980
Longtime Companion,39934,3.7556237218813906,96,1989
My Little Pony: The Movie,25400,2.7272727272727275,86,1986
Avenging Force,52657,2.1818181818181817,104,1986
Spring Break,21148,2.329192546583851,102,1983
It's Alive III: Island of the Alive,49684,1.8235294117647058,95,1987
The Atomic Cafe,26851,3.908710217755443,86,1982
Switching Channels,26798,2.686868686868687,105,1988
Things Are Tough All Over,20197,2.8896103896103895,90,1982
Doom Asylum,67729,3.1,79,1988
Cellar Dweller,58797,2.3333333333333335,77,1988
The Whales of August,49815,2.982142857142857,90,1987
My Tutor,2193,2.3661971830985915,97,1983
Summer Lovers,19415,2.8677685950413223,98,1982
The Decline of Western Civilization Part II: The Metal Years,36724,3.7422969187675066,93,1988
Malone,27342,2.875,92,1987
Combat Shock,26558,2.90625,97,1986
The Nest,87710,2.2,89,1988
Spellbinder,36778,2.5,99,1988
He-Man and She-Ra: The Secret of the Sword,19386,3.142857142857143,87,1985
Mortuary,44859,2.1818181818181817,93,1983
Farewell to the King,20713,2.8,117,1989
The Unnamable,40549,2.433333333333333,87,1988
Satisfaction,17126,2.4626865671641793,92,1988
Warning Sign,34028,2.8636363636363638,99,1985
Happy Together,55059,3.3125,102,1989
Night School,54118,2.5952380952380953,88,1981
Killer Workout,5752,2.769230769230769,84,1987
Murphy's Romance,34322,3.4731296101159117,107,1985
Bill Hicks: Sane Man,14733,3.8,81,1989
Hot Dog... The Movie,21989,2.1646706586826348,96,1984
The Jazz Singer,15310,2.890295358649789,115,1980
A Night in the Life of Jimmy Reardon,47818,2.317647058823529,93,1988
Blood Beach,37843,1.925764192139738,92,1980
Critical Condition,31563,2.2872340425531914,100,1987
Pulse,32033,2.7777777777777777,95,1988
Mausoleum,17923,2.6666666666666665,96,1983
Things Change,52770,3.6063535911602207,100,1988
When Time Ran Out...,47942,2.264705882352941,121,1980
Hammett,28307,3.2846153846153845,98,1982
Turk 182!,27969,3.0357142857142856,102,1985
"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean",67772,3.592814371257485,110,1982
Deadtime Stories,66194,1.9939024390243902,93,1986
Night Train to Terror,49352,2.32,98,1985
Neon Maniacs,26676,2.5,91,1986
The Brotherhood of Justice,41263,2.6785714285714284,93,1986
Don't Go in the Woods,44936,2.6,82,1981
The Children,84107,2.5,93,1980
Galaxina,33155,1.9695121951219516,95,1980
Leonard Part 6,24828,1.5010570824524314,85,1987
Return of the Secaucus Seven,42750,3.6700819672131146,104,1980
Uninvited,45937,2.5294117647058822,90,1988
Sundown: The Vampire in Retreat,16159,2.25,104,1989
Oh Heavenly Dog,26179,2.5219298245614037,103,1980
Joysticks,27323,2.25,88,1983
The Kindred,48660,2.3875,93,1987
Harry & Son,91767,2.727272727272727,120,1984
The Outing,26675,2.2857142857142856,87,1987
Eyes of a Stranger,79649,2.5625,84,1981
Moving Violations,31462,3.09375,90,1985
Melvin and Howard,38772,3.6047945205479457,95,1980
Crimes of the Heart,48259,3.3636363636363638,105,1986
Power,46948,3,111,1986
Tapeheads,25447,3.181818181818182,93,1988
Breeders,40078,1.9444444444444444,77,1986
The Last Horror Film,57901,3,87,1982
Forced Vengeance,32065,2.1052631578947367,90,1982
Sweet Sixteen,78552,2.1363636363636362,90,1983
Nightbeast,66881,2.0833333333333335,81,1982
Redneck Zombies,27916,1.5714285714285714,84,1989
Not of This Earth,40028,2.6463414634146343,81,1988
Young Doctors in Love,47947,2.6204453441295543,96,1982
1969,47817,2.760416666666667,95,1988
Masquerade,41963,3.239766081871345,91,1988
The Lost Empire,100697,2.642857142857143,83,1984
Midnight Madness,17971,3.1203703703703702,112,1980
Parasite,48311,2.1912751677852347,85,1982
Night of the Demon,40146,2.3947368421052633,96,1980
Can't Stop the Music,40932,2.1141732283464565,124,1980
Off Limits,38617,2.9,102,1988
Cannibal Women in the Avocado Jungle of Death,26369,2.891304347826087,90,1989
Reform School Girls,29492,2.6066666666666665,94,1986
The Return of the Six-Million-Dollar Man and the Bionic Woman,82085,4,98,1987
No Small Affair,44772,2.8014705882352944,102,1984
Hansel and Gretel,72984,3.7,84,1988
Fraternity Vacation,24585,2.1893939393939394,94,1985
Micki + Maude,42094,2.7626262626262625,118,1984
Brighton Beach Memoirs,32060,3.4394664842681255,108,1986
Nightmare Sisters,27476,2.772727272727273,83,1988
Meatballs II,40771,1.779503105590062,87,1984
Cousins,31674,3.1463414634146343,109,1989
Thrashin',35371,3.127450980392157,93,1986
Troma's War,28173,2.411764705882353,105,1988
Cohen and Tate,32079,2.8636363636363638,86,1989
Blaze,22711,3.1206030150753774,117,1989
Maid to Order,2608,2.396551724137931,93,1987
Eliminators,47822,1.5,96,1986
The Dungeonmaster,27244,2.1041666666666665,73,1984
Hardbodies,52736,2.5714285714285716,88,1984
Android,38849,2.9292929292929295,80,1982
Clara's Heart,73079,3.0497737556561084,108,1988
Band of the Hand,33762,2.452513966480447,109,1986
Gross Anatomy,17190,3.0227920227920224,109,1989
Buddies,259433,3.7142857142857144,81,1985
Hot to Trot,30690,2.138036809815951,88,1988
Deal of the Century,20545,2.323529411764706,99,1983
The Mountain Men,75552,2.903846153846154,102,1980
The Unseen,40241,3.2142857142857144,94,1980
The Black Stallion Returns,24883,2.9703389830508473,103,1983
Hanky Panky,25001,2.625,110,1982
The Unholy,86680,2.3,102,1988
Deadbeat at Dawn,86252,2.75,81,1988
Wrong Is Right,31661,2.774193548387097,117,1982
The Last Flight of Noah's Ark,35101,2.763157894736842,97,1980
Permanent Record,51321,3.0277777777777777,92,1988
Stealing Home,32331,3.1983471074380168,98,1988
The Wild Life,38980,2.642857142857143,96,1984
Tex,27332,3.2788461538461537,103,1982
Streetwise,42098,4.048780487804878,91,1984
"Ladies and Gentlemen, the Fabulous Stains",27016,3.335714285714286,87,1982
Carbon Copy,53922,2.333333333333333,92,1981
Splatter University,30996,2.1470588235294117,77,1984
Night Shadows,40026,1.6875,99,1984
Parting Glances,32446,3.8541666666666665,90,1986
Grandmother's House,69158,2.8333333333333335,90,1988
Bustin' Loose,31361,2.8210116731517507,94,1981
Scream,85191,1.75,82,1981
Sweet Dreams,42045,3.4702380952380953,115,1985
The Boost,94440,3.075,95,1988
Bill Cosby: Himself,20120,3.8567415730337076,105,1983
The Terror Within,29345,2.5714285714285716,90,1989
L.A. Takedown,25964,3.3333333333333335,97,1989
Faces of Death II,15900,1.5717703349282295,78,1981
The Hollywood Knights,21879,3.0868055555555554,91,1980
Slave Girls from Beyond Infinity,27462,2.15,80,1987
Never Too Young to Die,27408,2.3529411764705883,92,1986
The McPherson Tape,204611,3.1333333333333333,63,1989
Elves,30452,2.6153846153846154,89,1989
Zone Troopers,17790,2.45,86,1985
The Midnight Hour,35564,3.076923076923077,94,1985
Sole Survivor,29611,2.9583333333333335,85,1984
Triumph of the Spirit,56179,3.2884615384615383,120,1989
Stroker Ace,19258,2.5294117647058822,94,1983
China Girl,47212,2.875,90,1987
Mountaintop Motel Massacre,29600,1.25,96,1983
Homer and Eddie,46786,2.4285714285714284,100,1989
Little Miss Marker,47876,3.0303030303030303,103,1980
Timerider: The Adventure of Lyle Swann,32014,2.633093525179856,94,1982
The Four Seasons,25113,3.4580291970802923,107,1981
Nightwish,69276,2.0833333333333335,96,1989
...All the Marbles,30709,2.507575757575758,113,1981
Happily Ever After,44283,2.658536585365854,75,1989
Fire with Fire,85654,3.25,103,1986
Stick,32387,2.888888888888889,109,1985
Bates Motel,86330,2.2777777777777777,95,1987
Irreconcilable Differences,47874,2.6206896551724137,113,1984
Pray for Death,35106,3.1666666666666665,92,1985
Born in Flames,36832,3.5657894736842106,80,1983
Playing for Time,51681,3.357142857142857,150,1980
Platoon Leader,48457,3,97,1988
Creator,41243,2.8857142857142857,107,1985
Malibu Express,64494,2.8666666666666667,101,1985
Max Dugan Returns,1793,3.0987951807228917,98,1983
The Trip to Bountiful,47908,3.806465899025686,108,1985
Physical Evidence,41938,2.36,99,1989
Evils of the Night,67642,2.4615384615384617,84,1985
Under the Cherry Moon,33345,2.5058823529411764,98,1986
Savage Beach,67394,2.8333333333333335,92,1989
The Big Town,67307,3.0454545454545454,109,1987
The Fan,74899,2.692528735632184,95,1981
Wild Style,14243,3.0555555555555554,82,1982
Eye of the Tiger,27271,2.521276595744681,92,1986
Heat,42023,2.8333333333333335,101,1986
Animalympics,19247,3.088235294117647,78,1980
The Shadow Riders,22765,3.1363636363636362,96,1982
The Nail Gun Massacre,76929,1.6428571428571428,85,1985
My Demon Lover,51521,2.0443548387096775,90,1987
To All a Goodnight,85181,2.5555555555555554,87,1980
Whose Life Is It Anyway?,31695,3.516949152542373,119,1981
Mrs. Soffel,31955,2.99609375,112,1984
Dominick and Eugene,49314,3.5128205128205128,111,1988
Rampage,99749,2.4375,97,1987
The Day Time Ended,57949,1.75,79,1980
The Hearse,53950,2.35,99,1980
Tomboy,2189,2.5,91,1985
Let's Get Harry,32031,2.43359375,102,1986
Hider in the House,56669,2.2222222222222223,104,1989
Hack-O-Lantern,95114,2.6666666666666665,87,1988
Avenging Angel,67390,2.1818181818181817,93,1985
The Parent Trap II,51881,2.5555555555555554,81,1986
After Midnight,66192,2.34375,90,1989
Wisdom,41090,2.47610294117647,109,1986
Picasso Trigger,50560,2.3181818181818183,99,1988
Cannery Row,25297,3.4125,120,1982
Disorderlies,24826,2.100467289719626,86,1987
North Shore,22915,3.140449438202247,96,1987
Crossing Delancey,27397,3.640677966101695,97,1988
Munchies,4365,2.1973684210526314,87,1987
Homeboy,12787,3.0277777777777777,116,1988
The Dorm That Dripped Blood,54132,2.625,88,1982
The Sting II,36912,2.557377049180328,102,1983
Stripped to Kill,27795,2.5454545454545454,88,1987
Hide And Go Shriek,68964,2.5,90,1988
The House on Carroll Street,75889,3.0428571428571427,101,1988
From the Hip,24081,2.9854227405247813,111,1987
Don't Answer the Phone!,40102,1.8571428571428572,94,1980
Light of Day,2115,2.5546448087431695,107,1987
Flashpoint,47825,3.175,94,1984
Best Friends,45840,2.6325301204819276,116,1982
Exterminator 2,69343,2.25,89,1984
Cry Wilderness,216163,1.75,93,1987
Dr. Caligari,35642,3.340909090909091,80,1989
Personal Best,27609,2.949685534591195,124,1982
The Prey,70084,2,80,1983
